Country Name,Series Name,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Benin,"Unemployment, male (% of male labor force) (national estimate)",..,..,0.930000007,..,..,..,..,..,..,..,0.930000007,2.418499947,..,..,..,..,..,..,..,..
Benin,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",..,..,0.610000014,..,..,..,..,..,..,..,3.109999895,5.945300102,..,..,..,..,..,..,..,..
Benin,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",..,..,1.070000052,..,..,..,..,..,..,..,1.529999971,5.212299824,..,..,..,..,..,..,..,..
Bermuda,Unemployment with advanced education (% of total labor force with advanced education),1.730000019,..,..,..,..,..,..,..,..,2.819999933,2.329999924,..,4.369999886,..,..,..,..,..,..,..
Bermuda,"Unemployment with advanced education, female (% of female labor force with advanced education)",1.809999943,..,..,..,..,..,..,..,..,1.610000014,2.410000086,..,5.389999866,..,..,..,..,..,..,..
Bermuda,"Unemployment with advanced education, male (% of male labor force with advanced education)",1.639999986,..,..,..,..,..,..,..,..,4.190000057,2.24000001,..,3.25,..,..,..,..,..,..,..
Bermuda,Unemployment with basic education (% of total labor force with basic education),3.069999933,..,..,..,..,..,..,..,..,4.550000191,4.199999809,..,12,..,..,..,..,..,..,..
Bermuda,"Unemployment with basic education, female (% of female labor force with basic education)",2.819999933,..,..,..,..,..,..,..,..,11.47999954,4.460000038,..,11.85999966,..,..,..,..,..,..,..
Bermuda,"Unemployment with basic education, male (% of male labor force with basic education)",3.210000038,..,..,..,..,..,..,..,..,..,4.079999924,..,12.10999966,..,..,..,..,..,..,..
Bermuda,Unemployment with intermediate education (% of total labor force with intermediate education),3.130000114,..,..,..,..,..,..,..,..,5.420000076,5.010000229,..,5.630000114,..,..,..,..,..,..,..
Bermuda,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2.450000048,..,..,..,..,..,..,..,..,3.549999952,3.940000057,..,4.510000229,..,..,..,..,..,..,..
Bermuda,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",3.799999952,..,..,..,..,..,..,..,..,7.21999979,6,..,6.929999828,..,..,..,..,..,..,..
Bermuda,"Unemployment, female (% of female labor force) (national estimate)",2.279999971,..,..,..,..,..,..,..,..,3.00999999,5.96999979,..,8.170000076,5.559999943,8.050000191,..,..,..,..,..
Bermuda,"Unemployment, male (% of male labor force) (national estimate)",3.130000114,..,..,..,..,..,..,..,..,5.960000038,7.010000229,..,8.699999809,7.71999979,9.800000191,..,..,..,..,..
Bermuda,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",7.900000095,..,..,..,..,..,..,..,..,15.34000015,15.03999996,..,..,..,28.95000076,..,..,..,..,..
Bermuda,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",13.65999985,..,..,..,..,..,..,..,..,25.71999931,17.62999916,..,..,..,29.73999977,..,..,..,..,..
Bhutan,Unemployment with advanced education (% of total labor force with advanced education),..,..,..,..,..,..,..,..,..,..,..,..,6.119999886,18.27000046,..,..,..,..,..,..
Bhutan,"Unemployment with advanced education, female (% of female labor force with advanced education)",..,..,..,..,..,..,..,..,..,..,..,..,10.23999977,29.29000092,..,..,..,..,..,..
Bhutan,"Unemployment with advanced education, male (% of male labor force with advanced education)",..,..,..,..,..,..,..,..,..,..,..,..,4.289999962,13.02000046,..,..,..,..,..,..
Bhutan,Unemployment with basic education (% of total labor force with basic education),..,..,..,..,..,..,..,..,..,5.730000019,3.589999914,..,3.710000038,2.329999924,..,..,..,..,..,..
Bhutan,"Unemployment with basic education, female (% of female labor force with basic education)",..,..,..,..,..,..,..,..,..,9.909999847,6.619999886,..,4.860000134,3.460000038,..,..,..,..,..,..
Bhutan,"Unemployment with basic education, male (% of male labor force with basic education)",..,..,..,..,..,..,..,..,..,3.390000105,1.789999962,..,2.890000105,1.779999971,..,..,..,..,..,..
Bhutan,Unemployment with intermediate education (% of total labor force with intermediate education),..,..,..,..,..,..,..,..,..,13.01000023,8.81000042,..,7.269999981,7.289999962,..,..,..,..,..,..
Bhutan,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",..,..,..,..,..,..,..,..,..,20.54999924,13.60000038,..,9.829999924,11.75,..,..,..,..,..,..
Bhutan,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",..,..,..,..,..,..,..,..,..,7.5,6.230000019,..,5.380000114,4.340000153,..,..,..,..,..,..
Bhutan,"Unemployment, female (% of female labor force) (national estimate)",..,3.200000048,..,..,3.339999914,3.299999952,3.809999943,..,..,5.349999905,3.970000029,4.539999962,2.200000048,3.700000048,3.49000001,3.150000095,..,..,..,..
Bhutan,"Unemployment, male (% of male labor force) (national estimate)",..,1.299999952,..,..,1.889999986,2.900000095,2.630000114,..,..,2.640000105,2.700000048,1.850000024,1.899999976,2.200000048,1.909999967,1.840000033,..,..,..,..
Bhutan,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",..,..,..,..,..,..,..,..,..,14.68000031,10.96000004,10.93000031,7.21999979,9.880000114,10.03999996,12.71000004,..,..,..,..
Bhutan,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",..,..,..,..,..,..,..,..,..,10.67000008,7.110000134,6.760000229,7.300000191,9.159999847,8.579999924,8.229999542,..,..,..,..
Bolivia,Unemployment with advanced education (% of total labor force with advanced education),11.39999962,..,..,..,..,7.654600143,6.194200039,8.020400047,4.612999916,6.30369997,..,2.89989996,4.006899834,4.386799812,3.207999945,3.686100006,6.208399773,6.415699959,5.992800236,7.083899975
Bolivia,"Unemployment with advanced education, female (% of female labor force with advanced education)",14.59000015,..,..,..,..,8.032299995,6.783899784,12.29049969,6.348599911,6.406599998,..,3.019000053,5.028800011,5.019599915,3.377399921,4.917099953,7.41260004,7.536900043,6.528800011,8.527700424
Bolivia,"Unemployment with advanced education, male (% of male labor force with advanced education)",9.090000153,..,..,..,..,7.374800205,5.705999851,4.617000103,3.174999952,6.211999893,..,2.792700052,3.175899982,3.934499979,3.069299936,2.718300104,5.14289999,5.395599842,5.485799789,5.868000031
Bolivia,Unemployment with basic education (% of total labor force with basic education),3.569999933,..,..,..,..,4.864999771,4.166900158,3.530800104,2.436800003,2.691900015,..,2.157500029,1.606999993,2.743200064,1.7579,2.909499884,2.762700081,2.815299988,2.485599995,3.156899929
Bolivia,"Unemployment with basic education, female (% of female labor force with basic education)",4.559999943,..,..,..,..,6.314799786,6.096000195,5.004099846,3.247900009,3.539000034,..,3.107800007,2.779200077,4.137899876,3.128400087,3.967299938,3.044699907,3.082600117,2.427000046,3.215300083
Bolivia,"Unemployment with basic education, male (% of male labor force with basic education)",2.869999886,..,..,..,..,4.015399933,3.042000055,2.609699965,1.941300035,2.138299942,..,1.622099996,0.948300004,1.829100013,0.953199983,2.342400074,2.596400023,2.656599998,2.523900032,3.118999958
Bolivia,Unemployment with intermediate education (% of total labor force with intermediate education),..,..,..,..,..,8.173500061,8.805199623,10.44820023,4.493800163,3.773900032,..,3.634500027,2.976399899,2.869699955,3.072599888,4.491799831,4.846700191,5.013999939,5.029600143,5.183400154
Bolivia,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",..,..,..,..,..,9.53880024,9.575400352,13.21119976,6.093200207,5.755700111,..,4.54820013,4.13710022,3.657500029,4.601900101,6.103899956,6.37869978,6.366300106,5.771399975,7.083600044
Bolivia,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",..,..,..,..,..,7.330699921,8.264200211,8.900899887,3.436300039,2.610899925,..,3.063999891,2.156199932,2.330800056,2.076699972,3.477099895,3.951699972,4.220900059,4.564099789,3.91079998
Bolivia,"Unemployment, female (% of female labor force) (national estimate)",5.579999924,6.170000076,6.940000057,..,4.880000114,6.539999962,5.739999771,5.949999809,3.354300022,3.435199976,..,2.657299995,2.763400078,2.948999882,2.816299915,3.77850008,4.031799793,4.046000004,3.609400034,4.384300232
Bolivia,"Unemployment, male (% of male labor force) (national estimate)",3.579999924,4.460000038,4.309999943,..,3.559999943,4.539999962,4.539999962,4.53000021,1.976199985,2.395999908,..,1.869500041,1.479799986,1.950700045,1.363399982,2.55189991,3.091599941,3.343300104,3.442100048,3.368599892
Bolivia,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",10.43000031,..,..,..,..,..,..,..,7.357500076,6.029300213,..,6.500400066,4.498300076,5.642799854,6.969299793,8.634200096,7.824299812,7.689199924,7.032899857,9.690500259
Bolivia,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",7.010000229,..,..,..,..,..,..,..,4.283599854,4.269100189,..,4.220099926,2.499700069,5.382400036,3.05189991,5.813899994,6.090300083,5.974199772,6.763899803,8.194499969
Bosnia and Herzegovina,Unemployment with advanced education (% of total labor force with advanced education),..,..,..,..,..,..,..,9.680700302,9.78979969,9.862099648,15.45600033,14.64260006,19.09560013,16.92130089,21.06030083,20.45470047,21.36400032,16.70560074,15.3689003,13.26720047
Bosnia and Herzegovina,"Unemployment with advanced education, female (% of female labor force with advanced education)",..,..,..,..,..,..,..,11.29800034,14.93350029,11.1072998,18.35429955,15.9677,22.53680038,19.72369957,24.53100014,23.42900085,27.31360054,21.7609005,17.09219933,16.19440079
Bosnia and Herzegovina,"Unemployment with advanced education, male (% of male labor force with advanced education)",..,..,..,..,..,..,..,8.273599625,5.078000069,8.801300049,12.48019981,13.33780003,15.50489998,14.15060043,17.36400032,17.26070023,14.84710026,11.68340015,13.58189964,10.18519974
Bosnia and Herzegovina,Unemployment with basic education (% of total labor force with basic education),..,..,..,..,..,..,37.10229874,37.80170059,28.39039993,31.11860085,31.00099945,30.92480087,27.75209999,29.44529915,30.50040054,28.92830086,26.29199982,19.71640015,20.13339996,15.00510025
Bosnia and Herzegovina,"Unemployment with basic education, female (% of female labor force with basic education)",..,..,..,..,..,..,45.95610046,40.95289993,30.40640068,32.38349915,31.91500092,34.0007019,27.1909008,28.81030083,34.95479965,29.30900002,29.03650093,22.52969933,18.89419937,16.24559975
Bosnia and Herzegovina,"Unemployment with basic education, male (% of male labor force with basic education)",..,..,..,..,..,..,33.7820015,35.93460083,27.16880035,30.34989929,30.41760063,28.92510033,28.14179993,29.86269951,27.13730049,28.67709923,24.37210083,17.4246006,20.95269966,14.00590038
Bosnia and Herzegovina,Unemployment with intermediate education (% of total labor force with intermediate education),..,..,..,..,..,..,25.95800018,30.03510094,24.52149963,25.04780006,28.64089966,29.11840057,29.74440002,29.24349976,28.06559944,29.19910049,26.17849922,21.69249916,18.90189934,16.37730026
Bosnia and Herzegovina,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",..,..,..,..,..,..,31.07729912,35.2179985,29.60540009,28.61829948,33.01470184,33.19469833,34.41189957,32.13010025,32.42010117,33.78310013,31.61930084,24.25830078,21.83539963,20.4095993
Bosnia and Herzegovina,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",..,..,..,..,..,..,21.88279915,27.29140091,21.79920006,23.0883007,26.23240089,26.88579941,27.24110031,27.67250061,25.7071991,26.65029907,23.35070038,20.30019951,17.30019951,14.04990005
Bosnia and Herzegovina,"Unemployment, female (% of female labor force) (national estimate)",..,..,..,..,..,..,34.86389923,32.94309998,26.78450012,25.64299965,29.92840004,29.9409008,30.66410065,29.02059937,31.16609955,30.69409943,30.04859924,23.13479996,20.32600021,18.77840042
Bosnia and Herzegovina,"Unemployment, male (% of male labor force) (national estimate)",..,..,..,..,..,..,28.91659927,26.71500015,21.39959908,23.10820007,25.68090057,26.11440086,26.36599922,26.54800034,25.18059921,25.78219986,22.53030014,18.86790085,17.20610046,13.6491003
Bosnia and Herzegovina,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",..,..,..,..,..,..,65.71790314,63.12060165,52.29899979,52.71910095,61.27610016,60.46229935,63.9693985,59.1955986,65.40879822,67.34429932,58.9131012,51.36220169,45.45840073,37.93889999
Bosnia and Herzegovina,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",..,..,..,..,..,..,60.18500137,55.60290146,44.79290009,46.43849945,55.47689819,56.43600082,62.63529968,59.0821991,60.98479843,59.52500153,52.04779816,43.11130142,35.44860077,31.26880074
Botswana,Unemployment with advanced education (% of total labor force with advanced education),..,..,..,..,..,..,13.16899967,..,..,4.373400211,6.900000095,..,..,..,..,..,..,..,..,..
Botswana,"Unemployment with advanced education, female (% of female labor force with advanced education)",..,..,..,..,..,..,7.79129982,..,..,3.936700106,7.869999886,..,..,..,..,..,..,..,..,..
Botswana,"Unemployment with advanced education, male (% of male labor force with advanced education)",..,..,..,..,..,..,19.29940033,..,..,4.707300186,6.050000191,..,..,..,..,..,..,..,..,..
Botswana,Unemployment with basic education (% of total labor force with basic education),..,..,..,..,..,..,19.4776001,..,..,21.11470032,21.03000069,..,..,..,..,..,..,..,..,..
Botswana,"Unemployment with basic education, female (% of female labor force with basic education)",..,..,..,..,..,..,21.45170021,..,..,25.30979919,24.71999931,..,..,..,..,..,..,..,..,..
Botswana,"Unemployment with basic education, male (% of male labor force with basic education)",..,..,..,..,..,..,17.33300018,..,..,16.68659973,17.31999969,..,..,..,..,..,..,..,..,..
Botswana,Unemployment with intermediate education (% of total labor force with intermediate education),..,..,..,..,..,..,..,..,..,10.64480019,24.95000076,..,..,..,..,..,..,..,..,..
Botswana,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",..,..,..,..,..,..,..,..,..,12.67020035,29.54999924,..,..,..,..,..,..,..,..,..
Botswana,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",..,..,..,..,..,..,..,..,..,8.407699585,20.54999924,..,..,..,..,..,..,..,..,..
Botswana,"Unemployment, female (% of female labor force) (national estimate)",17.25,22.14999962,..,26.29999924,..,..,19.98460007,..,..,19.5970993,21.43000031,..,..,..,..,..,..,..,..,..
Botswana,"Unemployment, male (% of male labor force) (national estimate)",14.76000023,15.68999958,..,21.39999962,..,..,15.63739967,..,..,13.00319958,14.59000015,..,..,..,..,..,..,..,..,..
Botswana,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",..,46.06999969,..,..,..,..,38.20389938,..,..,41.19169998,43.45000076,..,..,..,..,..,..,..,..,..
Botswana,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",..,33.90999985,..,..,..,..,27.66150093,..,..,26.71890068,29.59000015,..,..,..,..,..,..,..,..,..
Brazil,Unemployment with advanced education (% of total labor force with advanced education),..,3.6947999,3.53670001,4.055699825,3.618299961,3.952600002,3.7026999,3.833400011,3.847700119,3.91230011,..,3.523999929,1.077200055,1.381299973,1.248100042,5.070799828,6.329100132,7.015799999,6.859300137,6.817699909
Brazil,"Unemployment with advanced education, female (% of female labor force with advanced education)",..,4.681499958,3.832299948,4.858099937,4.174900055,4.539899826,4.645400047,4.437600136,4.677199841,4.6104002,..,4.364099979,1.658800006,2.274399996,1.614199996,5.75369978,7.130000114,8.090000153,7.858200073,7.870100021
Brazil,"Unemployment with advanced education, male (% of male labor force with advanced education)",..,2.598099947,3.202199936,3.124500036,2.957400084,3.227400064,2.5546,3.076499939,2.826900005,3.042399883,..,2.459300041,0.602199972,0.57190001,0.90990001,4.249800205,5.366600037,5.69990015,5.634600163,5.514699936
Brazil,Unemployment with basic education (% of total labor force with basic education),..,11.65120029,11.06029987,11.7198,10.62829971,11.23130035,9.939200401,9.392399788,8.166799545,9.634799957,..,7.981699944,6.962200165,6.805699825,6.560800076,8.724200249,13.55790043,15.34440041,14.6498003,14.44449997
Brazil,"Unemployment with basic education, female (% of female labor force with basic education)",..,15.1406002,14.36030006,15.27810001,14.40939999,15.03759956,13.47630024,12.91040039,11.47529984,13.32719994,..,11.34379959,8.643799782,8.511599541,7.853199959,10.35490036,16.08410072,17.91270065,17.27140045,17.50830078
Brazil,"Unemployment with basic education, male (% of male labor force with basic education)",..,9.422499657,8.904700279,9.404000282,8.114199638,8.683899879,7.577899933,7.084899902,6.00909996,7.197400093,..,5.935900211,5.869800091,5.706600189,5.729199886,7.69080019,12.04269981,13.78680038,13.05900002,12.5873003
Brazil,Unemployment with intermediate education (% of total labor force with intermediate education),..,10.0539999,10.65610027,11.09020042,10.46889973,10.81750011,9.931300163,9.871999741,8.725299835,9.970499992,..,7.912000179,4.145800114,4.261799812,4.007100105,7.360199928,13.45639992,14.57900047,14.10569954,13.66559982
Brazil,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",..,12.63119984,13.19229984,13.79160023,13.22259998,13.95960045,12.75619984,13.07970047,11.46930027,12.9598999,..,10.57680035,4.969200134,5.064199924,4.67110014,8.543100357,15.96020031,17.18810081,16.76659966,16.68580055
Brazil,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",..,7.503499985,8.17440033,8.449899673,7.768700123,7.794099808,7.212100029,6.798299789,6.146699905,7.176300049,..,5.428800106,3.126300097,3.285399914,3.206199884,6.118599892,11.26830006,12.2677002,11.76150036,10.99610043
Brazil,"Unemployment, female (% of female labor force) (national estimate)",..,12.14379978,11.79039955,12.5916996,11.90069962,12.45629978,11.2954998,11.05780029,9.876899719,11.28269958,..,9.361499786,9.015500069,8.729599953,8.082099915,10.02210045,13.42669964,14.6814003,14.18929958,14.09070015
Brazil,"Unemployment, male (% of male labor force) (national estimate)",..,7.771699905,7.573400021,8.043600082,6.972199917,7.332900047,6.572100163,6.208199978,5.383200169,6.357900143,..,5.049399853,5.786200047,5.635300159,5.570300102,7.189199924,10.18200016,11.34140015,10.83810043,10.16660023
Brazil,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",..,22.65320015,23.03310013,24.77339935,23.46859932,25.04809952,23.24510002,22.13559914,20.73559952,23.40250015,..,20.08690071,20.03689957,19.57259941,19.14929962,24.00469971,31.63879967,33.6908989,32.78269958,32.59970093
Brazil,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",..,14.89669991,14.82299995,15.32190037,14.33600044,15.48289967,13.95699978,13.11919975,12.0284996,14.0017004,..,12.30270004,13.19009972,13.25809956,13.34930038,16.84720039,23.9178009,25.74489975,25.2765007,24.12450027
British Virgin Islands,Unemployment with advanced education (% of total labor force with advanced education),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,"Unemployment with advanced education, female (% of female labor force with advanced education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,"Unemployment with advanced education, male (% of male labor force with advanced education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,Unemployment with basic education (% of total labor force with basic education),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,"Unemployment with basic education, female (% of female labor force with basic education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,"Unemployment with basic education, male (% of male labor force with basic education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,Unemployment with intermediate education (% of total labor force with intermediate education),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,"Unemployment, female (% of female labor force) (national estimate)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,"Unemployment, male (% of male labor force) (national estimate)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,Unemployment with advanced education (% of total labor force with advanced education),..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.583399773,..,..,7.478099823,8.755800247,6.189799786
Brunei Darussalam,"Unemployment with advanced education, female (% of female labor force with advanced education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.895100117,..,..,8.212499619,10.88409996,7.579400063
Brunei Darussalam,"Unemployment with advanced education, male (% of male labor force with advanced education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.266900063,..,..,6.660099983,6.313600063,4.831799984
Brunei Darussalam,Unemployment with basic education (% of total labor force with basic education),..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.446900368,..,..,10.43669987,8.947500229,8.89220047
Brunei Darussalam,"Unemployment with basic education, female (% of female labor force with basic education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.457699776,..,..,12.80029964,10.70670033,10.70320034
Brunei Darussalam,"Unemployment with basic education, male (% of male labor force with basic education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.863200188,..,..,9.036100388,8.168299675,8.053500175
Brunei Darussalam,Unemployment with intermediate education (% of total labor force with intermediate education),..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.594799995,..,..,9.864700317,8.71269989,6.866499901
Brunei Darussalam,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.168999672,..,..,10.41800022,9.619099617,8.326600075
Brunei Darussalam,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.450200081,..,..,9.424699783,8.081999779,5.965899944
Brunei Darussalam,"Unemployment, female (% of female labor force) (national estimate)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.879899979,..,..,9.958100319,10.07260036,8.335599899
Brunei Darussalam,"Unemployment, male (% of male labor force) (national estimate)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.270199776,..,..,8.795200348,7.716199875,6.007100105
Brunei Darussalam,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.07299995,..,..,29.47730064,32.52799988,25.81679916
Brunei Darussalam,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.50760078,..,..,28.43400002,28.16090012,19.02059937
Bulgaria,Unemployment with advanced education (% of total labor force with advanced education),6.695300102,8.841099739,8.225199699,6.779900074,5.788700104,4.311600208,3.973599911,2.42869997,2.290899992,2.90109992,4.561200142,5.115600109,5.829100132,6.425300121,5.096000195,3.953900099,3.366600037,3.031500101,2.314899921,1.905699968
Bulgaria,"Unemployment with advanced education, female (% of female labor force with advanced education)",6.49669981,9.156599998,8.727600098,7.352600098,6.222599983,4.233300209,4.126100063,2.485199928,2.527400017,3.036799908,4.543300152,4.963600159,5.538499832,6.383600235,4.823699951,3.894099951,3.273799896,2.862900019,2.219799995,1.956099987
Bulgaria,"Unemployment with advanced education, male (% of male labor force with advanced education)",6.961999893,8.399800301,7.504000187,5.965799809,5.169799805,4.423999786,3.75,2.347700119,1.957900047,2.707099915,4.588099957,5.339900017,6.254000187,6.4854002,5.486899853,4.040999889,3.501300097,3.277100086,2.450500011,1.834599972
Bulgaria,Unemployment with basic education (% of total labor force with basic education),24.99889946,33.14989853,29.64550018,23.9442997,20.12619972,18.80459976,19.45000076,16.69000053,13.69979954,14.78129959,21.72999954,25.39360046,26.95350075,28.8878994,27.62269974,24.21439934,21.45639992,17.54599953,14.99790001,12.79880047
Bulgaria,"Unemployment with basic education, female (% of female labor force with basic education)",27.01029968,33.05360031,29.39049911,23.98819923,20.59280014,19.61540031,22.17910004,19.91799927,15.4197998,15.90200043,22.31970024,26.01679993,26.27359962,27.84269905,27.07130051,25.24889946,22.46920013,19.8628006,15.66310024,14.1473999
Bulgaria,"Unemployment with basic education, male (% of male labor force with basic education)",23.59390068,33.21839905,29.82830048,23.91460037,19.79210091,18.24449921,17.49500084,14.25699997,12.45880032,13.98980045,21.31240082,24.94339943,27.44169998,29.60560036,27.9836998,23.54319954,20.83869934,16.07419968,14.59230042,11.95580006
Bulgaria,Unemployment with intermediate education (% of total labor force with intermediate education),15.8156004,19.36149979,17.66629982,12.49880028,11.25160027,9.217200279,7.693799973,5.761000156,4.513899803,6.158500195,9.691699982,10.46220016,11.66670036,12.32960033,10.64700031,8.325799942,6.718200207,5.260000229,4.505700111,3.388099909
Bulgaria,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",15.63619995,18.9776001,17.6590004,12.36310005,11.10980034,9.55739975,8.358200073,6.259500027,4.75549984,6.161600113,9.473500252,9.477000237,10.44260025,11.72830009,10.42889977,8.025600433,6.546599865,5.267799854,4.140600204,2.986999989
Bulgaria,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",15.96119976,19.66990089,17.67200089,12.60550022,11.36079979,8.959400177,7.182799816,5.381999969,4.330299854,6.156199932,9.847499847,11.17409992,12.55650043,12.76449966,10.80309963,8.537599564,6.838099957,5.254600048,4.762899876,3.671900034
Bulgaria,"Unemployment, female (% of female labor force) (national estimate)",15.81550026,18.86120033,17.36090088,13.19470024,11.62349987,9.835300446,9.296299934,7.286300182,5.757900238,6.624400139,9.60779953,10.10750008,10.84039974,11.84459972,10.40429974,8.416999817,6.968500137,5.945899963,4.653800011,3.874700069
Bulgaria,"Unemployment, male (% of male labor force) (national estimate)",16.56629944,20.8640995,18.77630043,14.20289993,12.40009975,10.29740047,8.643699646,6.515799999,5.479300022,6.984799862,10.85919952,12.26290035,13.52210045,13.90149975,12.31219959,9.777199745,8.099499702,6.354000092,5.691599846,4.535600185
Bulgaria,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",29.62829971,35.43310165,31.48310089,24.0564003,23.78219986,21.03569984,20.27549934,15.93760014,11.36750031,13.82509995,20.09790039,23.62330055,25.99909973,25.66469955,23.74139977,22.25740051,16.91399956,12.44680023,11.88860035,8.321499825
Bulgaria,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",36.0970993,42.75659943,38.9598999,29.42079926,24.99160004,23.35210037,18.8906002,14.47019958,13.72060013,17.77199936,23.21190071,26.00300026,29.5189991,30.20030022,23.79750061,21.24379921,17.42589951,13.25030041,13.19649982,9.295800209
Burkina Faso,Unemployment with advanced education (% of total labor force with advanced education),..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.48740005,..,..,..,11.08539963,..
Burkina Faso,"Unemployment with advanced education, female (% of female labor force with advanced education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.90169907,..,..,..,9.299099922,..
Burkina Faso,"Unemployment with advanced education, male (% of male labor force with advanced education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.988300323,..,..,..,11.69629955,..
Burkina Faso,Unemployment with basic education (% of total labor force with basic education),..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.019299984,..,..,..,6.446800232,..
Burkina Faso,"Unemployment with basic education, female (% of female labor force with basic education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.304599762,..,..,..,8.870400429,..
Burkina Faso,"Unemployment with basic education, male (% of male labor force with basic education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.609799862,..,..,..,5.002699852,..
Burkina Faso,Unemployment with intermediate education (% of total labor force with intermediate education),..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.867199898,..,..,..,8.711299896,..
